what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485855106215
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485855106215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855136128
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855154104
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855154191
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855154273
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855216384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855218191
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855221669
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855221686
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855222816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855224654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855225773
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855225793
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855226768
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855229180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855232286
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1485855232320
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485855239777
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485855240679
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855243087
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855259799
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855259880
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855259966
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855275025
