what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485855353268
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855356162
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855368191
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855368252
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855368324
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855391741
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855393692
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855397891
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855397910
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855399708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855402333
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855407265
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855407286
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855408877
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855410996
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855413834
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1485855413859
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855415170
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485855419359
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485855419948
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855421547
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855424490
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485855424513
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485855426606
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855427560
