what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928677527
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485928683599
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485928686702
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485928701387
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485928710375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485928727263
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928733632
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928763749
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485928767722
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1485928769637
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485928773284
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928777276
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928787747
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1485928799250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485928839883
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485929091641
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485929095600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485930296553
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485930431026
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931093008
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485931096119
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485931105427
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931107540
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931128221
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485931128235
