what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485946251186
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485946254232
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946255846
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946260756
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485946260778
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485946264239
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946267159
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946269745
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1485946269790
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485946271058
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485946273859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946280347
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946280369
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946280414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946281491
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946292777
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485946318655
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485946342061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485946358055
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485946367815
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485946448751
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1485946464728
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485946532003
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485946533166
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485946534305
