what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858972829
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858984787
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485858989350
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859041031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485859156531
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485859161956
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859463013
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485859469812
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485859474028
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485859512959
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485859516177
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485859530519
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485859535392
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485859691675
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485862956257
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485862993282
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485863202210
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485864026323
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485864029249
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485864032779
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485864032948
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485864032998
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485864039013
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485922925374
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485922934920
