what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1485841005331
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485841006213
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485841007582
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485841007642
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485841012410
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485841015926
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841182248
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841200437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841202028
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841212262
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485841213572
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485844643758
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485844643773
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485844649978
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485845180584
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485845184303
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1485845189042
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485845194087
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485845201706
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485845218638
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485845221046
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1485845223869
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485845227492
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485845231132
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1485845242019
