what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485851916870
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854052939
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854053591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854055635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854149641
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854150607
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854958962
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854983224
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485854990581
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485854992695
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485854993601
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485854994570
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485855058735
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1485855060680
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855062899
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855076117
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855076135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485855076519
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1485855076521
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485855094599
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855102569
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855103370
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485855104378
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485855104378
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485855105290
