what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767382942
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767383154
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1485767383347
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1485767388255
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1485767388382
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1485767388406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1485767388660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767393333
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767394723
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485767394837
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767394837
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767416677
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767426134
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767430928
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767434032
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767434124
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1485767434197
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1485767502829
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767565233
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767568702
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1485767568723
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767640435
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485767643459
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1485767643515
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1485767646390
